code	store_name	location	product_ean
ES	Cardedeu	Europe/Madrid	6385199119110
MK	Bogovinje	Europe/Skopje	3991113323858
US	Peabody	America/New_York	9424145443422
DE	Stuttgart	Europe/Berlin	3374775722847
IT	Castelfranco Emilia	Europe/Rome	2605127017030
TH	Bua Yai	Asia/Bangkok	3711914795704
NG	Biu	Africa/Lagos	5313217678609
UA	Svatove	Europe/Zaporozhye	0270099380417
ES	Talavera de la Reina	Europe/Madrid	6543252795958
IN	Sathyamangalam	Asia/Kolkata	6770637176662
PT	Carnaxide	Europe/Lisbon	2526767824133
RU	Buynaksk	Europe/Moscow	0003365598199
DE	Pfullingen	Europe/Berlin	7776633680607
SK	Skalica	Europe/Bratislava	0896496174901
KE	Lodwar	Africa/Nairobi	2468018444786
GB	East Dereham	Europe/London	2567076820218
ES	Palafrugell	Europe/Madrid	5027322511699
KZ	Zaysan	Asia/Almaty	8344996131570
US	South Whittier	America/Los_Angeles	4787998633972
TH	Nakhon Si Thammarat	Asia/Bangkok	3808156109786
IT	Chiavari	Europe/Rome	1030408510671
PK	Sillanwali	Asia/Karachi	5060842452370
IR	Shahre Jadide Andisheh	Asia/Tehran	1880173266965
CN	Liaoyang	Asia/Shanghai	4225500316031
AR	Esperanza	America/Argentina/Cordoba	3608780194130
IR	Nowshahr	Asia/Tehran	6078083173465
IN	Hungund	Asia/Kolkata	7095413696738
RU	Ishim	Asia/Yekaterinburg	4969660933034
IE	Athlone	Europe/Dublin	4844107863504
US	Iron River	America/Menominee	7016412173792
IN	Gingee	Asia/Kolkata	3539190350291
SO	Kismayo	Africa/Mogadishu	6414349614264
IN	Madhipura	Asia/Kolkata	2799740304070
US	Gainesville	America/New_York	8061914293188
BR	Loanda	America/Sao_Paulo	8325076291773
IN	Pujali	Asia/Kolkata	1493570586071
JP	Yao	Asia/Tokyo	9820563182958
US	Waterbury	America/New_York	4655117629000
VE	Ciudad Guayana	America/Caracas	8902731847478
US	Bothell	America/Los_Angeles	2376384369728
RU	Mikhaylovka	Europe/Volgograd	9938553139445
ES	Ferrol	Europe/Madrid	5778342703488
US	Canton	America/Detroit	2819629243198
BR	Loanda	America/Sao_Paulo	2425749013612
AD	les Escaldes	Europe/Andorra	7235787059955
GB	Blackpool	Europe/London	9278748064016
US	Pleasant Prairie	America/Chicago	2816133511027
AR	Rafaela	America/Argentina/Cordoba	9552135781312
CN	Heyuan	Asia/Shanghai	9172852407502
NZ	Gisborne	Pacific/Auckland	7155860629533
PH	Santa Catalina	Asia/Manila	3756584991858
CN	Heyuan	Asia/Shanghai	0331887198659
RU	Otradnyy	Europe/Samara	6151375449001
FR	Bar-le-Duc	Europe/Paris	5349649492308
US	Pahrump	America/Los_Angeles	7454400526524
CD	Beni	Africa/Lubumbashi	5395586625798
FR	Arles	Europe/Paris	2299787223797
PR	Yauco	America/Puerto_Rico	2744697330405
BE	Beveren	Europe/Brussels	8590004290290
NZ	Gisborne	Pacific/Auckland	9395808059550
RU	Lesozavodsk	Asia/Vladivostok	8231915193392
IT	Catania	Europe/Rome	5445537420344
IE	An Muileann gCearr	Europe/Dublin	8763840911661
ID	Jambi City	Asia/Jakarta	9771334709723
BR	Iturama	America/Sao_Paulo	1244532629530
GB	Surbiton	Europe/London	9368986456947
US	Bon Air	America/New_York	5358088102525
NL	Oldenzaal	Europe/Amsterdam	0355579422730
NG	Biu	Africa/Lagos	7602828981337
KG	Jalal-Abad	Asia/Bishkek	4372797663437
US	Aloha	America/Los_Angeles	7975866973528
PR	Aguadilla	America/Puerto_Rico	0569994600028
IN	Haldwani	Asia/Kolkata	6463000262429
IN	Alwaye	Asia/Kolkata	2273886443577
CM	Mbalmayo	Africa/Douala	3622383617131
IN	Aistala	Asia/Kolkata	1214626291349
ID	Balikpapan	Asia/Makassar	3748659206271
IN	Puducherry	Asia/Kolkata	6148689689001
DE	Halstenbek	Europe/Berlin	5680539227168
US	Crystal Lake	America/Chicago	3533868130444
RU	Izluchinsk	Asia/Yekaterinburg	7266812027021
SL	Freetown	Africa/Freetown	6569040124090
ES	Maspalomas	Atlantic/Canary	8064556951416
IN	Jashpurnagar	Asia/Kolkata	7263635586780
IT	Mesagne	Europe/Rome	3746669008311
JP	Namerikawa	Asia/Tokyo	6659402589541
UA	Voznesensk	Europe/Kiev	5710959433181
KR	Hongseong	Asia/Seoul	8244546100011
CN	Zhuangyuan	Asia/Shanghai	0904276837783
IN	Sirsi	Asia/Kolkata	3921042236646
US	Front Royal	America/New_York	6076460890332
GB	Barnet	Europe/London	4623034979720
GH	Bibiani	Africa/Accra	0756785496421
US	Far Rockaway	America/New_York	5407086636744
TW	Magong	Asia/Taipei	7618293929385
IT	Catania	Europe/Rome	6844812004641
RU	Shushary	Europe/Moscow	5224531217378
IT	Ventimiglia	Europe/Rome	0433589728865
KR	Eisen	Asia/Seoul	0671613782197
IT	Gorgonzola	Europe/Rome	9715387094672
BA	Bijeljina	Europe/Sarajevo	5957903674256
NG	Argungu	Africa/Lagos	0925803720934
CN	Hengshui	Asia/Shanghai	9146711429233
IT	Villabate	Europe/Rome	1167167550683
NG	Argungu	Africa/Lagos	3894064531931
DE	Siegburg	Europe/Berlin	2183587851567
PK	Larkana	Asia/Karachi	7579407491252
MZ	Maxixe	Africa/Maputo	6999932029422
DE	Karben	Europe/Berlin	0343019822868
PE	Yunguyo	America/Lima	6587355087039
NL	Culemborg	Europe/Amsterdam	7045911730311
US	Toledo	America/New_York	1584996803757
JP	Ina	Asia/Tokyo	6856532960237
MX	Paracho de Verduzco	America/Mexico_City	8046616023189
EG	Juhaynah	Africa/Cairo	0071924224667
GE	Kobuleti	Asia/Tbilisi	9531958723686
JP	Iwade	Asia/Tokyo	2159637144750
CN	Yingkou	Asia/Shanghai	3062405199083
US	Grand Forks	America/Chicago	3695614020802
IN	Aistala	Asia/Kolkata	6986791240501
BR	Artur Nogueira	America/Sao_Paulo	5841173136548
RU	Roslavl’	Europe/Moscow	9699182200936
AM	Hrazdan	Asia/Yerevan	6879426589826
MX	Salvatierra	America/Mexico_City	6188032431956
RU	Naro-Fominsk	Europe/Moscow	5750953563200
US	Schererville	America/Chicago	9753914059190
BR	Canavieiras	America/Bahia	5784514987471
DE	Pfullingen	Europe/Berlin	3061126640812
US	Acworth	America/New_York	1504306445613
US	Harrisburg	America/New_York	2614711834502
IT	Roseto degli Abruzzi	Europe/Rome	0148687928474
BR	Altamira	America/Santarem	3868199936695
DE	Barmbek-Nord	Europe/Berlin	1097202531202
US	Fort Washington	America/New_York	8114100895748
DE	Losheim	Europe/Berlin	3660520731203
DE	Neuburg an der Donau	Europe/Berlin	7159748908352
TH	Phanat Nikhom	Asia/Bangkok	5100819301000
IN	Pandua	Asia/Kolkata	4755910183898
CN	Dongfeng	Asia/Shanghai	1438107504715
GB	Mexborough	Europe/London	7255768274795
CO	Madrid	America/Bogota	6247536309243
US	Fort Washington	America/New_York	2147398345288
ZA	Standerton	Africa/Johannesburg	0887473459654
GB	Inverness	Europe/London	8152217395133
CN	Pucheng	Asia/Shanghai	4157647853639
CN	Meizhou	Asia/Shanghai	6799546673192
IN	Madhipura	Asia/Kolkata	5428715840271
UA	Kherson	Europe/Kiev	9480678401803
CM	Tonga	Africa/Douala	8104952256644
ES	Novelda	Europe/Madrid	2718378529839
CU	Varadero	America/Havana	3025730166373
FR	Le Chesnay	Europe/Paris	0588638657914
CL	San Bernardo	America/Santiago	5379151819867
AU	Perth	Australia/Perth	0307096158548
IT	Ragusa	Europe/Rome	1831960870612
RU	Kashira	Europe/Moscow	1145280709911
MA	Oulmes	Africa/Casablanca	8172409396144
US	Hutto	America/Chicago	8502005397915
UG	Arua	Africa/Kampala	1225063483143
RU	Sharypovo	Asia/Krasnoyarsk	9400878888082
GB	Bushey	Europe/London	6660952023621
DE	Landshut	Europe/Berlin	0477330249292
US	Thomasville	America/New_York	0401612630843
PR	Yauco	America/Puerto_Rico	4548919719157
PL	Zgorzelec	Europe/Warsaw	8188249338657
CD	Kamina	Africa/Lubumbashi	4543929077693
US	Bryn Mawr-Skyway	America/Los_Angeles	9611784947040
ID	Muncar	Asia/Jakarta	4886482021896
US	Rutland	America/New_York	9761120808952
AR	Rafaela	America/Argentina/Cordoba	5854077084631
DZ	Thenia	Africa/Algiers	6674748534208
MM	Kyaikto	Asia/Yangon	0349856551985
US	Keene	America/New_York	3695811743658
BW	Tonota	Africa/Gaborone	9595725936594
RU	Dyat’kovo	Europe/Moscow	8019253743161
BR	Catende	America/Recife	9882190072750
JP	Nonoichi	Asia/Tokyo	4946339366508
RU	Novosilikatnyy	Asia/Barnaul	7856599854509
US	Martinsburg	America/New_York	4147937164880
IR	Isfahan	Asia/Tehran	6821437441518
BJ	Tchaourou	Africa/Porto-Novo	4995314010301
IN	Rangia	Asia/Kolkata	0209681370109
RU	Nikolayevsk-on-Amure	Asia/Vladivostok	3297410257453
GB	Belper	Europe/London	3655018189796
CU	Media Luna	America/Havana	0598644358125
JP	Nonoichi	Asia/Tokyo	8535827146188
FI	Tornio	Europe/Helsinki	6893043898147
BR	Recife	America/Recife	4580990597323
RU	Tyoply Stan	Europe/Moscow	3043703865283
FR	Sceaux	Europe/Paris	4174838051865
CN	Haicheng	Asia/Shanghai	3189579683122
US	Encinitas	America/Los_Angeles	0082895869726
BR	Muritiba	America/Bahia	4891920897650
LY	Ghat	Africa/Tripoli	7330118669565
AR	Rafaela	America/Argentina/Cordoba	1204163781502
GB	East Dereham	Europe/London	4548300737722
PL	Ustka	Europe/Warsaw	3873067420046
RE	Saint-Denis	Indian/Reunion	3460467926423
UA	Krasyliv	Europe/Kiev	0282280832445
GB	Bushey	Europe/London	0319665295943
IT	Campobasso	Europe/Rome	4682732558538
IT	Bisceglie	Europe/Rome	5955486042967
US	Brunswick	America/New_York	2899085037975
JP	Hakodate	Asia/Tokyo	6699262790947
BR	Itabirito	America/Sao_Paulo	0429502194589
PE	Chosica	America/Lima	3719460900498
DE	Stade	Europe/Berlin	7085384745887
US	Canton	America/Detroit	6821729426131
RU	Kachkanar	Asia/Yekaterinburg	9501117250797
RU	Gudermes	Europe/Moscow	9297790075344
BO	Tupiza	America/La_Paz	7961602572780
CN	Pucheng	Asia/Shanghai	9616417715669
US	Copperas Cove	America/Chicago	3177281957037
TR	Edremit	Europe/Istanbul	2973195320940
UA	Nova Kakhovka	Europe/Kiev	5494821542071
NG	Lagos	Africa/Lagos	9591899850971
RU	Beryozovsky	Asia/Yekaterinburg	2826096825291
DJ	'Ali Sabieh	Africa/Djibouti	6073917065664
US	San Gabriel	America/Los_Angeles	5575731754287
DE	Zeitz	Europe/Berlin	2917562489373
BG	Aytos	Europe/Sofia	5016587551267
PS	East Jerusalem	Asia/Hebron	3146093948717
RU	Nizhniy Lomov	Europe/Moscow	5429961073116
IT	Perugia	Europe/Rome	0719230741033
PL	Zgorzelec	Europe/Warsaw	9698108184862
IT	Novara	Europe/Rome	5505128582582
UA	Krasyliv	Europe/Kiev	0332187552271
KE	Nyahururu	Africa/Nairobi	4858473070725
US	Fresno	America/Chicago	4125040683153
JP	Yao	Asia/Tokyo	9629196701396
MX	Teziutlan	America/Mexico_City	4259632005778
UA	Artsyz	Europe/Kiev	0706418902553
ES	Palafrugell	Europe/Madrid	2493009799477
PK	Naushahra Virkan	Asia/Karachi	2395460038310
NG	Nkpor	Africa/Lagos	0499950909103
DE	Wesseling	Europe/Berlin	9326293035989
BR	Palmeira	America/Sao_Paulo	4901321821762
US	Harrisburg	America/New_York	8843738860032
SV	Sonzacate	America/El_Salvador	5202063155610
DE	Dahlem	Europe/Berlin	8442891361693
ID	Pameungpeuk	Asia/Jakarta	4609325100233
PK	Fazilpur	Asia/Karachi	5681191095850
IT	Castelfranco Emilia	Europe/Rome	6491226415886
BE	Gembloux	Europe/Brussels	7015583967391
IR	Darreh Shahr	Asia/Tehran	3398047536963
GH	Mampong	Africa/Accra	4149148463554
GB	Chapletown	Europe/London	6513268983571
UA	Voznesensk	Europe/Kiev	9756671095241
TZ	Mvomero	Africa/Dar_es_Salaam	6782681420295
US	New Canaan	America/New_York	0833515171190
US	Opportunity	America/Los_Angeles	3599306337738
FR	La Garenne-Colombes	Europe/Paris	1525509499685
BR	Imbituba	America/Sao_Paulo	5309558879867
BE	Lille	Europe/Brussels	4381728308477
AU	Griffith	Australia/Sydney	2796161437011
BR	Valinhos	America/Sao_Paulo	3365283360010
JP	Toba	Asia/Tokyo	3969920016706
KZ	Zaysan	Asia/Almaty	9529019640911
AR	Barracas	America/Argentina/Buenos_Aires	8238649936448
GB	Lower Earley	Europe/London	4668758191270
ZA	Vryheid	Africa/Johannesburg	3759256422551
US	Brighton Beach	America/New_York	7464394365450
IN	Lal Bahadur Nagar	Asia/Kolkata	7133237587549
PH	La Trinidad	Asia/Manila	7834254566868
MK	Saraj	Europe/Skopje	7164861571345
US	Kahului	Pacific/Honolulu	9896560764510
CO	Andes	America/Bogota	3686435786473
BR	Pedro II	America/Fortaleza	3528718129617
US	Searcy	America/Chicago	4544408877278
FR	Bar-le-Duc	Europe/Paris	3161697531899
HR	Split	Europe/Zagreb	0379891509962
FR	Ajaccio	Europe/Paris	2831528066272
GB	Arbroath	Europe/London	5568122534988
PL	Brzeg	Europe/Warsaw	0555848556412
ES	Maspalomas	Atlantic/Canary	2427882539455
BR	Pato Branco	America/Sao_Paulo	1857761929663
GB	Great Wyrley	Europe/London	3003501236425
US	Bridgeport	America/New_York	6127251230988
PH	Calauan	Asia/Manila	5159868818083
BD	Manikchari	Asia/Dhaka	8165859810360
CD	Beni	Africa/Lubumbashi	5783710608494
CN	Liaoyang	Asia/Shanghai	8139075195563
SK	Hlohovec	Europe/Bratislava	5473923801705
GB	Cowes	Europe/London	8368652455787
BR	Cabo	America/Recife	6083676416676
AZ	Qazax	Asia/Baku	9065948488342
IN	Talipparamba	Asia/Kolkata	1525179369790
US	Pekin	America/Chicago	2461799889159
PK	Qadirpur Ran	Asia/Karachi	6997131443766
US	Bon Air	America/New_York	1340838715400
US	Scarsdale	America/New_York	2644971559686
US	Crystal Lake	America/Chicago	2907559467620
US	Belle Glade	America/New_York	0036709722172
IN	Davangere	Asia/Kolkata	5807603273870
BR	Muritiba	America/Bahia	7506178696142
GB	Surbiton	Europe/London	7395744861936
US	Fresno	America/Chicago	3368268180894
PK	Kot Addu	Asia/Karachi	5009045215672
US	Kent	America/Los_Angeles	7447825158609
PH	Maasin	Asia/Manila	6468991673797
BR	Aracaju	America/Maceio	0529112654951
GB	Belper	Europe/London	3359281318104
FR	Elbeuf	Europe/Paris	9913943154680
RU	Nikolayevsk-on-Amure	Asia/Vladivostok	2122811201228
GE	Kobuleti	Asia/Tbilisi	6772937381449
GA	Franceville	Africa/Libreville	2263846949140
US	Martinsburg	America/New_York	0142582439172
IN	Jais	Asia/Kolkata	1910961080630
US	Scottsdale	America/Phoenix	5582685756618
RU	Kolomyagi	Europe/Moscow	1403131366943
BR	Lagarto	America/Maceio	2488116533335
GB	Aberdeen	Europe/London	8459649559790
FR	Arles	Europe/Paris	2168589707579
MN	Ulan Bator	Asia/Ulaanbaatar	8783790977739
TZ	Kidodi	Africa/Dar_es_Salaam	2762174848762
IN	Dombivli	Asia/Kolkata	1083575015630
GB	Rutherglen	Europe/London	8449805545293
PH	Naga	Asia/Manila	9034252041321
BO	Tupiza	America/La_Paz	8962548433097
US	Stockbridge	America/New_York	1660042931411
US	Port Richmond	America/New_York	4415386731237
US	Malden	America/New_York	1143666292279
CN	Ulanhot	Asia/Shanghai	0010190068018
DE	Hofheim am Taunus	Europe/Berlin	9539027443879
GB	Kingston upon Hull	Europe/London	3405826943000
BR	Itaperuna	America/Sao_Paulo	7369511066008
CU	Jaruco	America/Havana	1452873784225
FR	Le Chesnay	Europe/Paris	6469660485031
PT	Albufeira	Europe/Lisbon	2221424260650
MX	Guanajuato	America/Mexico_City	3643869905719
CN	Jingzhou	Asia/Shanghai	3311428009771
IN	Robertsonpet	Asia/Kolkata	3984252859043
LT	Alytus	Europe/Vilnius	2760246270893
US	Deltona	America/New_York	6907437606475
ES	San Juan de Aznalfarache	Europe/Madrid	8520797423339
US	South Whittier	America/Los_Angeles	9831329217876
RU	Nizhniy Lomov	Europe/Moscow	0169311567463
CN	Longgang	Asia/Shanghai	6473306733790
DE	Charlottenburg-Nord	Europe/Berlin	5187496582984
BR	Tucano	America/Bahia	2023237275780
US	Bothell West	America/Los_Angeles	3448702761558
MQ	Le Robert	America/Martinique	0682500625213
PK	Hasilpur	Asia/Karachi	2718674240353
BR	Rio Real	America/Bahia	6838692350585
AR	Barracas	America/Argentina/Buenos_Aires	9425215703613
ID	Balikpapan	Asia/Makassar	4202384255120
GB	Leyland	Europe/London	5394605488376
US	Mira Mesa	America/Los_Angeles	5870241023008
CN	Xinzhou	Asia/Shanghai	5837202596896
US	Gainesville	America/New_York	2997180280422
FR	Lons-le-Saunier	Europe/Paris	8201573452407
IR	Darreh Shahr	Asia/Tehran	6010445197238
FI	Kallio	Europe/Helsinki	3765780911850
CN	Jiangyan	Asia/Shanghai	9645848924654
DZ	Messaad	Africa/Algiers	2556462781578
JP	Suzaka	Asia/Tokyo	8439399212831
BR	Barra dos Coqueiros	America/Maceio	6428627175989
FR	Sceaux	Europe/Paris	0763296827828
CN	Licheng	Asia/Shanghai	0802008926241
SD	Ar Ruseris	Africa/Khartoum	0462332877864
US	Hutto	America/Chicago	1689189713278
CN	Foshan	Asia/Shanghai	3162696033681
PK	Kanganpur	Asia/Karachi	0556368159329
US	Kaukauna	America/Chicago	8221653822074
DE	Korschenbroich	Europe/Berlin	3497550887293
BR	Iturama	America/Sao_Paulo	5665545949921
IN	Parola	Asia/Kolkata	0618481685656
IT	Ragusa	Europe/Rome	8170678922804
DE	Dahlem	Europe/Berlin	0607336474835
PH	Dipolog	Asia/Manila	1784673732602
GA	Franceville	Africa/Libreville	4285274291323
IN	Alwaye	Asia/Kolkata	8710758434348
GB	Devizes	Europe/London	0402114403751
BE	Wevelgem	Europe/Brussels	8892633510719
US	Far Rockaway	America/New_York	1436643643707
ID	Cibinong	Asia/Jakarta	3430722948194
US	Punta Gorda Isles	America/New_York	6542046979222
AR	Rafaela	America/Argentina/Cordoba	0564873142255
US	Fayetteville	America/New_York	8030157721475
CN	Beidao	Asia/Shanghai	6351468555521
PK	Fazilpur	Asia/Karachi	3288286237595
US	Deltona	America/New_York	4141201774515
RU	Yablonovskiy	Europe/Moscow	5726114650393
IR	Aleshtar	Asia/Tehran	6957139185396
US	Brentwood Estates	America/Chicago	9054797458163
ID	Kudus	Asia/Jakarta	3331356250496
IT	Portogruaro	Europe/Rome	2256352762747
GB	Chapletown	Europe/London	8921839121846
US	Schererville	America/Chicago	2701060882237
PR	Aguadilla	America/Puerto_Rico	7632168822120
FI	Tornio	Europe/Helsinki	6931896427876
IT	Afragola	Europe/Rome	2378600380524
US	Riverbank	America/Los_Angeles	5518466928646
IN	Lal Bahadur Nagar	Asia/Kolkata	5806535452940
UG	Paidha	Africa/Kampala	6275153949924
AR	Barracas	America/Argentina/Buenos_Aires	3179459045072
US	Keizer	America/Los_Angeles	2837874799314
PE	Chosica	America/Lima	6551276221001
MM	Myawadi	Asia/Yangon	0207941631267
TR	Mardin	Europe/Istanbul	6646705056818
BG	Aytos	Europe/Sofia	6163658586945
BE	Mouscron	Europe/Brussels	6721520624340
US	Bothell West	America/Los_Angeles	1479493282092
JP	Yao	Asia/Tokyo	5098934773256
US	Greenville	America/Chicago	4720332771534
US	Canton	America/Detroit	3478123577759
MX	Tuxtla	America/Mexico_City	2341265029336
CN	Zhuangyuan	Asia/Shanghai	7911361247108
LY	Ghat	Africa/Tripoli	1584773197109
US	Jackson	America/Chicago	6715593571182
RU	Severodvinsk	Europe/Moscow	2427886124992
US	San Gabriel	America/Los_Angeles	9954226035029
CN	Taozhuang	Asia/Shanghai	6660881507308
US	Pekin	America/Chicago	1661269993626
LT	Alytus	Europe/Vilnius	8923801243778
US	Odessa	America/Chicago	6029506657680
US	Keizer	America/Los_Angeles	5523522076209
IN	Puducherry	Asia/Kolkata	3107347068254
RU	Danilov	Europe/Moscow	7270897563930
NL	Tongelre	Europe/Amsterdam	3224978908558
US	Schererville	America/Chicago	6449457722372
CA	Sherwood Park	America/Edmonton	0123373183771
ZA	Vryheid	Africa/Johannesburg	3541261885984
FR	Herblay	Europe/Paris	9557343168474
US	Palm Desert	America/Los_Angeles	6293014200243
IN	Bhayandar	Asia/Kolkata	9279948766922
AZ	Astara	Asia/Baku	1266826047486
IN	Pujali	Asia/Kolkata	3364160352056
BR	Itabirito	America/Sao_Paulo	1874850640513
MG	Ikalamavony	Indian/Antananarivo	1964205528884
CN	Yanliang	Asia/Shanghai	3247096557804
TR	Bergama	Europe/Istanbul	7744088930257
IR	Aleshtar	Asia/Tehran	1123163778919
GB	Southsea	Europe/London	2049693729957
VU	Port-Vila	Pacific/Efate	5480215514724
BR	Caldas Novas	America/Sao_Paulo	8323147986924
MA	Azrou	Africa/Casablanca	4684848233781
CN	Licheng	Asia/Shanghai	2966816454698
RU	Malakhovka	Europe/Moscow	5369060316588
US	Palm Valley	America/New_York	3841522922558
IT	San Giuliano Milanese	Europe/Rome	3201163382126
IN	Jais	Asia/Kolkata	1971276795565
DE	Walsrode	Europe/Berlin	3772155573018
FR	Lons-le-Saunier	Europe/Paris	6416835815360
KR	Sinhyeon	Asia/Seoul	9656650404227
ID	Muncar	Asia/Jakarta	6033485449815
IN	Deoli	Asia/Kolkata	1125701806979
RS	Sremska Mitrovica	Europe/Belgrade	9885439608109
US	Gainesville	America/New_York	4180224793615
US	Utica	America/New_York	0917838768081
FR	Dax	Europe/Paris	4945395548538
US	Laguna Niguel	America/Los_Angeles	5715962832518
GH	Bibiani	Africa/Accra	0255873458346
BR	Itaperuna	America/Sao_Paulo	8335292189334
US	Kearns	America/Denver	3766047795350
IN	Bachhraon	Asia/Kolkata	4576311211337
ES	Puertollano	Europe/Madrid	1052637681700
BR	Itaperuna	America/Sao_Paulo	0483772493001
TR	Patnos	Europe/Istanbul	4749222464714
CA	Dorval	America/Toronto	6015358694423
VE	Ciudad Guayana	America/Caracas	9939763506072
ID	Randudongkal	Asia/Jakarta	7090039245223
MX	Santa Rosa Jauregui	America/Mexico_City	8057363032294
CH	Onex	Europe/Zurich	5114907992957
PE	Yunguyo	America/Lima	6205054440695
US	Lino Lakes	America/Chicago	4195609620011
DE	Rudolstadt	Europe/Berlin	8030402165122
BR	Porto Velho	America/Porto_Velho	8992657785466
IT	Lanciano	Europe/Rome	4524494889607
SO	Baki	Africa/Mogadishu	7999744848395
SK	Skalica	Europe/Bratislava	2386229769910
US	Acworth	America/New_York	1819044835450
IT	Montecchio Maggiore-Alte Ceccato	Europe/Rome	3364206555854
GB	Blackpool	Europe/London	4680364681617
AU	Wheelers Hill	Australia/Melbourne	2555870375591
ES	Tudela	Europe/Madrid	2077226311232
NI	Jinotepe	America/Managua	9016872761179
US	Bourbonnais	America/Chicago	7430867125258
XK	Glogovac	Europe/Belgrade	0744552465435
BO	Tupiza	America/La_Paz	9586142586578
FR	Bron	Europe/Paris	3093480641013
EG	Alexandria	Africa/Cairo	7591755782721
BR	Artur Nogueira	America/Sao_Paulo	8465664169326
MT	Valletta	Europe/Malta	1421166266960
RU	Likhobory	Europe/Moscow	9644730941960
IT	Tortona	Europe/Rome	3559246770507
IN	Aistala	Asia/Kolkata	0899687664816
US	Chillum	America/New_York	6088929265407
AR	Ushuaia	America/Argentina/Ushuaia	4976548696608
MX	Guanajuato	America/Mexico_City	2074054376822
US	North Lauderdale	America/New_York	1323808407826
ML	Kati	Africa/Bamako	7120463631382
CU	Corralillo	America/Havana	3181891431887
CN	Shuangcheng	Asia/Shanghai	6555174663437
GB	Poulton-le-Fylde	Europe/London	0303882018614
BR	Recife	America/Recife	0151191311953
DJ	'Ali Sabieh	Africa/Djibouti	3169775877716
PL	Jaworzno	Europe/Warsaw	8860943233253
IN	Haldwani	Asia/Kolkata	9830891724034
RU	Novosilikatnyy	Asia/Barnaul	1114670222736
NG	Efon-Alaaye	Africa/Lagos	1883400277963
RS	Sremska Mitrovica	Europe/Belgrade	4362143192865
JP	Toba	Asia/Tokyo	8865112132443
GB	Southsea	Europe/London	6465370821794
